TreeName	Notes	Path identification	Stand	Plot	Subplot	YearLastRing	Sapwood	Tree height	Tree age	SectionHeight	User variable	RingCount	DataType	OffsetToNext	ImageName	Analysis Date Time	Acquisition Date Time	Modified Date Time	ImageSizeH V NBits Channel	CalibMethod XCal YCal EditedDendro	ScannerCamera Make Model Software	LensFocLength [35mm]	PathBegX BegY EndX EndY Width	RingBoundary AutoMan Meth Precise	EarlywoodDef	DensActive Media Calib	DensNSteps MatDens Interpol	DensStepsThick	DensStepsLightInt	DensStepsWoodDens	DiskArea	DiskPerim	DiskAvgDiam	DiskFormCoef	CompWoodArea	VoidArea	PathLength																																																																																																																																																																																																											
3		1	1990	2-18AAA	16AA	2011	0	0	0	1.3	0	16	RINGWIDTH	1	1990-2-18AAA-16AAT3.tif	6/5/2012 8:55	                   		601 4520 8 Grey	Intr 0.021203 0.021157 N	Regent Instruments Inc.  WinDENDRO Reg 2008a	0.0 [0]	471.0000 2466.0000 471.0000 4452.0000  2.0000	Perp M Int Y	50%	N F Acq	12 1.2922 Lin	0.1630 0.3580 0.5650 0.7595 0.9735 1.1605 1.3575 1.5370 1.7370 1.9300 2.1280 2.3400 	22 41 67 92 117 137 155 171 184 195 204 211 	0.2106 0.4626 0.7301 0.9814 1.2580 1.4996 1.7542 1.9861 2.2446 2.4939 2.7498 3.0237 	0	0	0	0	0	0	42.0184	1.749	1.526	2.432	1.774	1.251	2.073	1.816	3.427	3.078	3.601	2.402	2.945	2.305	3.715	4.197	2.649																																																																																																																																																																																											
3		2	1990	2-18AAA	16AA	2011	0	0	0	1.3	0	16	RINGWIDTH	1	1990-2-18AAA-16AAT3.tif	6/5/2012 8:55	                   		601 4520 8 Grey	Intr 0.021203 0.021157 N	Regent Instruments Inc.  WinDENDRO Reg 2008a	0.0 [0]	471.0000 2466.0000 471.0000 68.0000  2.0000	Perp M Int Y	50%	N F Acq	12 1.2922 Lin	0.1630 0.3580 0.5650 0.7595 0.9735 1.1605 1.3575 1.5370 1.7370 1.9300 2.1280 2.3400 	22 41 67 92 117 137 155 171 184 195 204 211 	0.2106 0.4626 0.7301 0.9814 1.2580 1.4996 1.7542 1.9861 2.2446 2.4939 2.7498 3.0237 	0	0	0	0	0	0	50.7352	1.391	1.947	2.158	2.455	2.096	2.857	2.965	4.083	4.06	4.062	3.252	2.713	2.977	3.33	4.76	2.394																																																																																																																																																																																											
4		1	1990	2-18AAA	16AA	2011	0	0	0	1.3	0	16	RINGWIDTH	1	1990-2-18AAA-16AAT4.tif	6/5/2012 8:55	                   		471 2534 8 Grey	Intr 0.021203 0.021157 N	Regent Instruments Inc.  WinDENDRO Reg 2008a	0.0 [0]	399.0000 1194.0000 399.0000 2466.0000  2.0000	Perp M Int Y	50%	N F Acq	12 1.2922 Lin	0.1630 0.3580 0.5650 0.7595 0.9735 1.1605 1.3575 1.5370 1.7370 1.9300 2.1280 2.3400 	22 41 67 92 117 137 155 171 184 195 204 211 	0.2106 0.4626 0.7301 0.9814 1.2580 1.4996 1.7542 1.9861 2.2446 2.4939 2.7498 3.0237 	0	0	0	0	0	0	26.9121	0.683	0.444	0.359	0.555	0.953	1.153	1.221	1.586	2.007	2.075	1.522	2.441	1.798	3.512	2.159	3.178																																																																																																																																																																																											
4		2	1990	2-18AAA	16AA	2011	0	0	0	1.3	0	16	RINGWIDTH	1	1990-2-18AAA-16AAT4.tif	6/5/2012 8:55	                   		471 2534 8 Grey	Intr 0.021203 0.021157 N	Regent Instruments Inc.  WinDENDRO Reg 2008a	0.0 [0]	399.0000 1194.0000 399.0000 68.0000  2.0000	Perp M Int Y	50%	N F Acq	12 1.2922 Lin	0.1630 0.3580 0.5650 0.7595 0.9735 1.1605 1.3575 1.5370 1.7370 1.9300 2.1280 2.3400 	22 41 67 92 117 137 155 171 184 195 204 211 	0.2106 0.4626 0.7301 0.9814 1.2580 1.4996 1.7542 1.9861 2.2446 2.4939 2.7498 3.0237 	0	0	0	0	0	0	23.8231	0.703	0.49	0.534	0.384	0.527	0.763	0.991	1.066	1.838	1.864	1.291	2.052	1.988	3.299	2.752	2.327																																																																																																																																																																																											
5		1	1990	2-18AAA	16AA	2011	0	0	0	1.3	0	17	RINGWIDTH	1	1990-2-18AAA-16AAT5.tif	6/5/2012 8:55	                   		314 3710 8 Grey	Intr 0.021203 0.021157 N	Regent Instruments Inc.  WinDENDRO Reg 2008a	0.0 [0]	120.0000 1969.5000 120.0000 3642.0000  2.0000	Perp M Int Y	50%	N F Acq	12 1.2922 Lin	0.1630 0.3580 0.5650 0.7595 0.9735 1.1605 1.3575 1.5370 1.7370 1.9300 2.1280 2.3400 	22 41 67 92 117 137 155 171 184 195 204 211 	0.2106 0.4626 0.7301 0.9814 1.2580 1.4996 1.7542 1.9861 2.2446 2.4939 2.7498 3.0237 	0	0	0	0	0	0	35.3856	1.449	1.132	1.608	1.756	1.576	1.745	1.365	2.01	2.063	1.724	1.81	2.761	2.2	3.321	2.688	2.127	2.676																																																																																																																																																																																										
5		2	1990	2-18AAA	16AA	2011	0	0	0	1.3	0	17	RINGWIDTH	1	1990-2-18AAA-16AAT5.tif	6/5/2012 8:55	                   		314 3710 8 Grey	Intr 0.021203 0.021157 N	Regent Instruments Inc.  WinDENDRO Reg 2008a	0.0 [0]	120.0000 1969.5000 120.0000 68.0000  2.0000	Perp M Int Y	50%	N F Acq	12 1.2922 Lin	0.1630 0.3580 0.5650 0.7595 0.9735 1.1605 1.3575 1.5370 1.7370 1.9300 2.1280 2.3400 	22 41 67 92 117 137 155 171 184 195 204 211 	0.2106 0.4626 0.7301 0.9814 1.2580 1.4996 1.7542 1.9861 2.2446 2.4939 2.7498 3.0237 	0	0	0	0	0	0	40.2306	1.206	1.47	2.021	2.052	1.989	2.518	1.999	2.38	1.512	2.391	2.052	3.213	3.217	3.585	2.781	2.997	1.725																																																																																																																																																																																										
2		2	1990	2-18AAA	16AAA	2011	0	0	0	1.3	0	16	RINGWIDTH	1	1990-2-18AAA-16AAAT2.tif	6/5/2012 8:55	                   		523 4285 8 Grey	Intr 0.021203 0.021157 N	Regent Instruments Inc.  WinDENDRO Reg 2008a	0.0 [0]	412.0000 2247.0000 412.0000 68.0000  2.0000	Perp M Int Y	50%	N F Acq	12 1.2922 Lin	0.1630 0.3580 0.5650 0.7595 0.9735 1.1605 1.3575 1.5370 1.7370 1.9300 2.1280 2.3400 	22 41 67 92 117 137 155 171 184 195 204 211 	0.2106 0.4626 0.7301 0.9814 1.2580 1.4996 1.7542 1.9861 2.2446 2.4939 2.7498 3.0237 	0	0	0	0	0	0	46.1018	2.6	2.603	3.513	3.068	2.516	3.513	2.921	4.146	3.047	3.301	2.771	3.639	2.089	2.131	1.147	1.912																																																																																																																																																																																											
5		1	1990	2-18AAA	16AAA	2011	0	0	0	1.3	0	16	RINGWIDTH	1	1990-2-18AAA-16AAAT5.tif	6/5/2012 8:55	                   		575 3762 8 Grey	Intr 0.021203 0.021157 N	Regent Instruments Inc.  WinDENDRO Reg 2008a	0.0 [0]	299.0000 1974.0000 299.0000 3694.0000  2.0000	Perp M Int Y	50%	N F Acq	12 1.2922 Lin	0.1630 0.3580 0.5650 0.7595 0.9735 1.1605 1.3575 1.5370 1.7370 1.9300 2.1280 2.3400 	22 41 67 92 117 137 155 171 184 195 204 211 	0.2106 0.4626 0.7301 0.9814 1.2580 1.4996 1.7542 1.9861 2.2446 2.4939 2.7498 3.0237 	0	0	0	0	0	0	36.3906	1.523	1.142	1.629	1.756	1.565	1.736	1.354	1.989	2.116	1.692	1.798	2.75	2.202	3.321	2.666	4.825																																																																																																																																																																																											
5		2	1990	2-18AAA	16AAA	2011	0	0	0	1.3	0	16	RINGWIDTH	1	1990-2-18AAA-16AAAT5.tif	6/5/2012 8:55	                   		575 3762 8 Grey	Intr 0.021203 0.021157 N	Regent Instruments Inc.  WinDENDRO Reg 2008a	0.0 [0]	299.0000 1974.0000 299.0000 68.0000  2.0000	Perp M Int Y	50%	N F Acq	12 1.2922 Lin	0.1630 0.3580 0.5650 0.7595 0.9735 1.1605 1.3575 1.5370 1.7370 1.9300 2.1280 2.3400 	22 41 67 92 117 137 155 171 184 195 204 211 	0.2106 0.4626 0.7301 0.9814 1.2580 1.4996 1.7542 1.9861 2.2446 2.4939 2.7498 3.0237 	0	0	0	0	0	0	39.904	1.248	1.393	2.074	1.968	2.073	2.453	1.905	2.479	1.692	2.276	1.967	3.245	2.772	3.702	2.708	4.658																																																																																																																																																																																											
7		1	1990	2-18AAA	16AAA	2011	0	0	0	1.3	0	17	RINGWIDTH	1	1990-2-18AAA-16AAAT7.tif	6/5/2012 8:55	                   		601 3684 8 Grey	Intr 0.021203 0.021157 N	Regent Instruments Inc.  WinDENDRO Reg 2008a	0.0 [0]	454.0000 1691.0000 454.0000 3616.0000  2.0000	Perp M Int Y	50%	N F Acq	12 1.2922 Lin	0.1630 0.3580 0.5650 0.7595 0.9735 1.1605 1.3575 1.5370 1.7370 1.9300 2.1280 2.3400 	22 41 67 92 117 137 155 171 184 195 204 211 	0.2106 0.4626 0.7301 0.9814 1.2580 1.4996 1.7542 1.9861 2.2446 2.4939 2.7498 3.0237 	0	0	0	0	0	0	40.7278	1.325	1.458	1.797	2.159	1.691	2.265	1.648	2.379	2.152	2.769	2.372	3.253	2.373	4.107	3.287	1.923	1.253																																																																																																																																																																																										
7		2	1990	2-18AAA	16AAA	2011	0	0	0	1.3	0	17	RINGWIDTH	1	1990-2-18AAA-16AAAT7.tif	6/5/2012 8:55	                   		601 3684 8 Grey	Intr 0.021203 0.021157 N	Regent Instruments Inc.  WinDENDRO Reg 2008a	0.0 [0]	454.0000 1691.0000 454.0000 68.0000  2.0000	Perp M Int Y	50%	N F Acq	12 1.2922 Lin	0.1630 0.3580 0.5650 0.7595 0.9735 1.1605 1.3575 1.5370 1.7370 1.9300 2.1280 2.3400 	22 41 67 92 117 137 155 171 184 195 204 211 	0.2106 0.4626 0.7301 0.9814 1.2580 1.4996 1.7542 1.9861 2.2446 2.4939 2.7498 3.0237 	0	0	0	0	0	0	34.3383	1.584	1.542	2.01	1.692	2.319	1.574	1.969	2.581	1.99	2.201	2.202	2.365	1.95	2.35	2.931	1.678	1.15																																																																																																																																																																																										
8		1	1990	2-18AAA	16AAA	2011	0	0	0	1.3	0	16	RINGWIDTH	1	1990-2-18AAA-16AAAT8.tif	6/5/2012 8:55	                   		575 3031 8 Grey	Intr 0.021203 0.021157 N	Regent Instruments Inc.  WinDENDRO Reg 2008a	0.0 [0]	281.0000 1481.0000 281.0000 68.0000  2.0000	Perp M Int Y	50%	N F Acq	12 1.2922 Lin	0.1630 0.3580 0.5650 0.7595 0.9735 1.1605 1.3575 1.5370 1.7370 1.9300 2.1280 2.3400 	22 41 67 92 117 137 155 171 184 195 204 211 	0.2106 0.4626 0.7301 0.9814 1.2580 1.4996 1.7542 1.9861 2.2446 2.4939 2.7498 3.0237 	0	0	0	0	0	0	29.8953	1.666	1.37	1.01	1.248	1.333	0.994	0.866	1.749	1.817	1.68	1.926	3.048	3.106	2.896	2.228	1.968																																																																																																																																																																																											
8		2	1990	2-18AAA	16AAA	2011	0	0	0	1.3	0	16	RINGWIDTH	1	1990-2-18AAA-16AAAT8.tif	6/5/2012 8:55	                   		575 3031 8 Grey	Intr 0.021203 0.021157 N	Regent Instruments Inc.  WinDENDRO Reg 2008a	0.0 [0]	281.0000 1481.0000 281.0000 2963.0000  2.0000	Perp M Int Y	50%	N F Acq	12 1.2922 Lin	0.1630 0.3580 0.5650 0.7595 0.9735 1.1605 1.3575 1.5370 1.7370 1.9300 2.1280 2.3400 	22 41 67 92 117 137 155 171 184 195 204 211 	0.2106 0.4626 0.7301 0.9814 1.2580 1.4996 1.7542 1.9861 2.2446 2.4939 2.7498 3.0237 	0	0	0	0	0	0	31.3551	0.781	0.933	1.142	1.122	1.016	1.397	1.693	1.269	1.46	1.819	2.157	3.531	2.998	4.241	1.771	2.483																																																																																																																																																																																											
9		2	1990	2-18AAA	16AAA	2011	0	0	0	1.3	0	20	RINGWIDTH	1	1990-2-18AAA-16AAAT9.tif	6/5/2012 8:55	                   		601 4624 8 Grey	Intr 0.021203 0.021157 N	Regent Instruments Inc.  WinDENDRO Reg 2008a	0.0 [0]	493.0000 2327.0000 493.0000 68.0000  2.0000	Perp M Int Y	50%	N F Acq	12 1.2922 Lin	0.1630 0.3580 0.5650 0.7595 0.9735 1.1605 1.3575 1.5370 1.7370 1.9300 2.1280 2.3400 	22 41 67 92 117 137 155 171 184 195 204 211 	0.2106 0.4626 0.7301 0.9814 1.2580 1.4996 1.7542 1.9861 2.2446 2.4939 2.7498 3.0237 	0	0	0	0	0	0	47.7944	2.532	2.14	2.601	2.766	3.053	0.952	1.14	1.29	1.482	2.013	2.072	3.067	3.036	2.602	2.166	3.617	3.653	3.446	1.917	2.209																																																																																																																																																																																							
10		2	1990	2-18AAA	16AAA	2011	0	0	0	1.3	0	18	RINGWIDTH	1	1990-2-18AAA-16AAAT10.tif	6/5/2012 8:54	                   		575 4415 8 Grey	Intr 0.021203 0.021157 N	Regent Instruments Inc.  WinDENDRO Reg 2008a	0.0 [0]	444.0000 2488.0000 444.0000 68.0000  2.0000	Perp M Int Y	50%	N F Acq	12 1.2922 Lin	0.1630 0.3580 0.5650 0.7595 0.9735 1.1605 1.3575 1.5370 1.7370 1.9300 2.1280 2.3400 	22 41 67 92 117 137 155 171 184 195 204 211 	0.2106 0.4626 0.7301 0.9814 1.2580 1.4996 1.7542 1.9861 2.2446 2.4939 2.7498 3.0237 	0	0	0	0	0	0	51.2007	1.337	1.837	3.445	3.029	2.962	2.668	3.237	3.66	3.364	3.684	2.272	4.181	2.735	1.788	2.415	2.901	1.246	3.388																																																																																																																																																																																									
11		1	1990	2-18AAA	16AAA	2011	0	0	0	1.3	0	17	RINGWIDTH	1	1990-2-18AAA-16AAAT11.tif	6/5/2012 8:55	                   		601 4285 8 Grey	Intr 0.021203 0.021157 N	Regent Instruments Inc.  WinDENDRO Reg 2008a	0.0 [0]	310.0000 2012.0000 310.0000 4217.0000  2.0000	Perp M Int Y	50%	N F Acq	12 1.2922 Lin	0.1630 0.3580 0.5650 0.7595 0.9735 1.1605 1.3575 1.5370 1.7370 1.9300 2.1280 2.3400 	22 41 67 92 117 137 155 171 184 195 204 211 	0.2106 0.4626 0.7301 0.9814 1.2580 1.4996 1.7542 1.9861 2.2446 2.4939 2.7498 3.0237 	0	0	0	0	0	0	46.6519	2.01	1.735	2.307	2.666	2.515	2.327	1.971	2.386	2.45	2.817	1.825	4.037	2.923	4.38	3.407	2.662	1.633																																																																																																																																																																																										
11		2	1990	2-18AAA	16AAA	2011	0	0	0	1.3	0	17	RINGWIDTH	1	1990-2-18AAA-16AAAT11.tif	6/5/2012 8:55	                   		601 4285 8 Grey	Intr 0.021203 0.021157 N	Regent Instruments Inc.  WinDENDRO Reg 2008a	0.0 [0]	310.0000 2012.0000 310.0000 68.0000  2.0000	Perp M Int Y	50%	N F Acq	12 1.2922 Lin	0.1630 0.3580 0.5650 0.7595 0.9735 1.1605 1.3575 1.5370 1.7370 1.9300 2.1280 2.3400 	22 41 67 92 117 137 155 171 184 195 204 211 	0.2106 0.4626 0.7301 0.9814 1.2580 1.4996 1.7542 1.9861 2.2446 2.4939 2.7498 3.0237 	0	0	0	0	0	0	41.1298	1.436	1.588	2.18	1.882	2.053	1.63	2.178	1.734	1.755	2.067	2.018	3.449	3.662	4.591	2.989	2.577	2.073																																																																																																																																																																																										
1		1	1990	2-18AAA	17A	2011	0	0	0	1.3	0	17	RINGWIDTH	1	1990-2-18AAA-17AT1.tif	6/5/2012 8:55	                   		601 5878 8 Grey	Intr 0.021203 0.021157 N	Regent Instruments Inc.  WinDENDRO Reg 2008a	0.0 [0]	238.0000 2913.0000 238.0000 5810.0000  2.0000	Perp M Int Y	50%	N F Acq	12 1.2922 Lin	0.1630 0.3580 0.5650 0.7595 0.9735 1.1605 1.3575 1.5370 1.7370 1.9300 2.1280 2.3400 	22 41 67 92 117 137 155 171 184 195 204 211 	0.2106 0.4626 0.7301 0.9814 1.2580 1.4996 1.7542 1.9861 2.2446 2.4939 2.7498 3.0237 	0	0	0	0	0	0	61.2927	2.5	2.517	3.175	3.511	3.212	4.19	3.172	3.806	3.666	3.301	2.326	3.975	4.084	4.463	3.784	3.584	2.137																																																																																																																																																																																										
1		2	1990	2-18AAA	17A	2011	0	0	0	1.3	0	17	RINGWIDTH	1	1990-2-18AAA-17AT1.tif	6/5/2012 8:55	                   		601 5878 8 Grey	Intr 0.021203 0.021157 N	Regent Instruments Inc.  WinDENDRO Reg 2008a	0.0 [0]	238.0000 2913.0000 238.0000 68.0000  2.0000	Perp M Int Y	50%	N F Acq	12 1.2922 Lin	0.1630 0.3580 0.5650 0.7595 0.9735 1.1605 1.3575 1.5370 1.7370 1.9300 2.1280 2.3400 	22 41 67 92 117 137 155 171 184 195 204 211 	0.2106 0.4626 0.7301 0.9814 1.2580 1.4996 1.7542 1.9861 2.2446 2.4939 2.7498 3.0237 	0	0	0	0	0	0	60.1925	1.927	2.561	3.895	3.3	2.963	3.575	3.532	4.146	4.548	3.597	3.15	3.812	3.531	4.361	3.476	4.136	1.826																																																																																																																																																																																										
2		1	1990	2-18AAA	17A	2011	0	0	0	1.3	0	15	RINGWIDTH	1	1990-2-18AAA-17AT2.tif	6/5/2012 8:55	                   		549 4259 8 Grey	Intr 0.021203 0.021157 N	Regent Instruments Inc.  WinDENDRO Reg 2008a	0.0 [0]	282.0000 2184.0000 282.0000 4191.0000  2.0000	Perp M Int Y	50%	N F Acq	12 1.2922 Lin	0.1630 0.3580 0.5650 0.7595 0.9735 1.1605 1.3575 1.5370 1.7370 1.9300 2.1280 2.3400 	22 41 67 92 117 137 155 171 184 195 204 211 	0.2106 0.4626 0.7301 0.9814 1.2580 1.4996 1.7542 1.9861 2.2446 2.4939 2.7498 3.0237 	0	0	0	0	0	0	42.4627	1.482	2.05	1.779	2.644	2.538	3.425	2.957	3.138	3.025	2.175	1.924	2.604	2.947	3.787	4.253																																																																																																																																																																																												
2		1	1990	2-18AAA	17A	2011	0	0	0	1.3	0	15	RINGWIDTH	1	1990-2-18AAA-17AT2.tif	6/5/2012 8:55	                   		549 4259 8 Grey	Intr 0.021203 0.021157 N	Regent Instruments Inc.  WinDENDRO Reg 2008a	0.0 [0]	282.0000 2184.0000 282.0000 68.0000  2.0000	Perp M Int Y	50%	N F Acq	12 1.2922 Lin	0.1630 0.3580 0.5650 0.7595 0.9735 1.1605 1.3575 1.5370 1.7370 1.9300 2.1280 2.3400 	22 41 67 92 117 137 155 171 184 195 204 211 	0.2106 0.4626 0.7301 0.9814 1.2580 1.4996 1.7542 1.9861 2.2446 2.4939 2.7498 3.0237 	0	0	0	0	0	0	44.7689	1.674	1.988	2.349	2.731	2.453	3.068	2.725	2.9	3.365	3.108	2.48	3.513	3.34	2.639	5.404																																																																																																																																																																																												
4		1	1990	2-18AAA	17A	2011	0	0	0	1.3	0	18	RINGWIDTH	1	1990-2-18AAA-17AT4.tif	6/5/2012 8:55	                   		601 3501 8 Grey	Intr 0.021203 0.021157 N	Regent Instruments Inc.  WinDENDRO Reg 2008a	0.0 [0]	393.0000 1617.0000 393.0000 3433.0000  2.0000	Perp M Int Y	50%	N F Acq	12 1.2922 Lin	0.1630 0.3580 0.5650 0.7595 0.9735 1.1605 1.3575 1.5370 1.7370 1.9300 2.1280 2.3400 	22 41 67 92 117 137 155 171 184 195 204 211 	0.2106 0.4626 0.7301 0.9814 1.2580 1.4996 1.7542 1.9861 2.2446 2.4939 2.7498 3.0237 	0	0	0	0	0	0	38.4217	1.354	1.058	1.818	2.029	2.139	2.856	1.883	1.991	1.925	1.968	1.819	2.666	2.433	2.983	2.413	2.431	1.957	1.515																																																																																																																																																																																									
4		2	1990	2-18AAA	17A	2011	0	0	0	1.3	0	18	RINGWIDTH	1	1990-2-18AAA-17AT4.tif	6/5/2012 8:55	                   		601 3501 8 Grey	Intr 0.021203 0.021157 N	Regent Instruments Inc.  WinDENDRO Reg 2008a	0.0 [0]	393.0000 1617.0000 393.0000 68.0000  2.0000	Perp M Int Y	50%	N F Acq	12 1.2922 Lin	0.1630 0.3580 0.5650 0.7595 0.9735 1.1605 1.3575 1.5370 1.7370 1.9300 2.1280 2.3400 	22 41 67 92 117 137 155 171 184 195 204 211 	0.2106 0.4626 0.7301 0.9814 1.2580 1.4996 1.7542 1.9861 2.2446 2.4939 2.7498 3.0237 	0	0	0	0	0	0	32.7727	1.292	0.889	1.248	1.27	2.073	2.178	1.439	1.439	1.692	1.989	1.355	2.074	2.242	3.025	2.092	2.548	1.983	1.566																																																																																																																																																																																									
5		1	1990	2-18AAA	17A	2011	0	0	0	1.3	0	16	RINGWIDTH	1	1990-2-18AAA-17AT5.tif	6/5/2012 8:55	                   		523 4886 8 Grey	Intr 0.021203 0.021157 N	Regent Instruments Inc.  WinDENDRO Reg 2008a	0.0 [0]	433.0000 2465.0000 433.0000 4818.0000  2.0000	Perp M Int Y	50%	N F Acq	12 1.2922 Lin	0.1630 0.3580 0.5650 0.7595 0.9735 1.1605 1.3575 1.5370 1.7370 1.9300 2.1280 2.3400 	22 41 67 92 117 137 155 171 184 195 204 211 	0.2106 0.4626 0.7301 0.9814 1.2580 1.4996 1.7542 1.9861 2.2446 2.4939 2.7498 3.0237 	0	0	0	0	0	0	49.7831	2.445	2.925	3.004	2.349	1.672	2.37	2.983	3.427	3.927	3.35	2.665	2.797	3.323	5.195	2.208	1.991																																																																																																																																																																																											
5		2	1990	2-18AAA	17A	2011	0	0	0	1.3	0	16	RINGWIDTH	1	1990-2-18AAA-17AT5.tif	6/5/2012 8:55	                   		523 4886 8 Grey	Intr 0.021203 0.021157 N	Regent Instruments Inc.  WinDENDRO Reg 2008a	0.0 [0]	433.0000 2465.0000 433.0000 68.0000  2.0000	Perp M Int Y	50%	N F Acq	12 1.2922 Lin	0.1630 0.3580 0.5650 0.7595 0.9735 1.1605 1.3575 1.5370 1.7370 1.9300 2.1280 2.3400 	22 41 67 92 117 137 155 171 184 195 204 211 	0.2106 0.4626 0.7301 0.9814 1.2580 1.4996 1.7542 1.9861 2.2446 2.4939 2.7498 3.0237 	0	0	0	0	0	0	50.7141	2.177	3.069	3.193	3.281	2.791	3.45	3.596	3.808	4.252	3.514	2.921	3.403	2.682	2.65	2.305	1.718																																																																																																																																																																																											
1		1	1990	2-18AAA	18AA	2011	0	0	0	1.3	0	17	RINGWIDTH	1	1990-2-18AAA-18AAT1.tif	6/5/2012 8:55	                   		758 5434 8 Grey	Intr 0.021203 0.021157 N	Regent Instruments Inc.  WinDENDRO Reg 2008a	0.0 [0]	602.0000 2867.0000 602.0000 5366.0000  2.0000	Perp M Int Y	50%	N F Acq	12 1.2922 Lin	0.1630 0.3580 0.5650 0.7595 0.9735 1.1605 1.3575 1.5370 1.7370 1.9300 2.1280 2.3400 	22 41 67 92 117 137 155 171 184 195 204 211 	0.2106 0.4626 0.7301 0.9814 1.2580 1.4996 1.7542 1.9861 2.2446 2.4939 2.7498 3.0237 	0	0	0	0	0	0	52.8721	2.433	3.085	3.64	3.323	3.321	3.701	3.362	4.533	4.812	3.326	1.944	2.105	1.966	1.373	1.426	1.791	4.531																																																																																																																																																																																										
1		2	1990	2-18AAA	18AA	2011	0	0	0	1.3	0	17	RINGWIDTH	1	1990-2-18AAA-18AAT1.tif	6/5/2012 8:55	                   		758 5434 8 Grey	Intr 0.021203 0.021157 N	Regent Instruments Inc.  WinDENDRO Reg 2008a	0.0 [0]	602.0000 2867.0000 602.0000 68.0000  2.0000	Perp M Int Y	50%	N F Acq	12 1.2922 Lin	0.1630 0.3580 0.5650 0.7595 0.9735 1.1605 1.3575 1.5370 1.7370 1.9300 2.1280 2.3400 	22 41 67 92 117 137 155 171 184 195 204 211 	0.2106 0.4626 0.7301 0.9814 1.2580 1.4996 1.7542 1.9861 2.2446 2.4939 2.7498 3.0237 	0	0	0	0	0	0	59.2193	2.434	3.681	3.428	4.231	2.919	4.265	3.366	4.209	4.183	3.043	2.388	3.147	2.912	2.359	2.137	2.173	2.884																																																																																																																																																																																										
2		1	1990	2-18AAA	18AA	2011	0	0	0	1.3	0	15	RINGWIDTH	1	1990-2-18AAA-18AAT2.tif	6/5/2012 8:55	                   		732 4050 8 Grey	Intr 0.021203 0.021157 N	Regent Instruments Inc.  WinDENDRO Reg 2008a	0.0 [0]	618.0000 2152.0000 618.0000 3982.0000  2.0000	Perp M Int Y	50%	N F Acq	12 1.2922 Lin	0.1630 0.3580 0.5650 0.7595 0.9735 1.1605 1.3575 1.5370 1.7370 1.9300 2.1280 2.3400 	22 41 67 92 117 137 155 171 184 195 204 211 	0.2106 0.4626 0.7301 0.9814 1.2580 1.4996 1.7542 1.9861 2.2446 2.4939 2.7498 3.0237 	0	0	0	0	0	0	38.7179	1.924	1.649	1.731	2.31	1.879	2.373	2.137	2.602	2.582	2.434	1.608	2.602	1.924	5.143	4.803																																																																																																																																																																																												
2		2	1990	2-18AAA	18AA	2011	0	0	0	1.3	0	15	RINGWIDTH	1	1990-2-18AAA-18AAT2.tif	6/5/2012 8:55	                   		732 4050 8 Grey	Intr 0.021203 0.021157 N	Regent Instruments Inc.  WinDENDRO Reg 2008a	0.0 [0]	618.0000 2152.0000 618.0000 68.0000  2.0000	Perp M Int Y	50%	N F Acq	12 1.2922 Lin	0.1630 0.3580 0.5650 0.7595 0.9735 1.1605 1.3575 1.5370 1.7370 1.9300 2.1280 2.3400 	22 41 67 92 117 137 155 171 184 195 204 211 	0.2106 0.4626 0.7301 0.9814 1.2580 1.4996 1.7542 1.9861 2.2446 2.4939 2.7498 3.0237 	0	0	0	0	0	0	44.0918	1.809	1.99	2.622	2.648	2.242	3.047	2.665	3.216	3.279	2.242	1.896	2.627	2.202	4.102	4.162																																																																																																																																																																																												
4		1	1990	2-18AAA	18AA	2011	0	0	0	1.3	0	16	RINGWIDTH	1	1990-2-18AAA-18AAT4.tif	6/5/2012 8:55	                   		523 5121 8 Grey	Intr 0.021203 0.021157 N	Regent Instruments Inc.  WinDENDRO Reg 2008a	0.0 [0]	217.0000 2537.0000 217.0000 5053.0000  2.0000	Perp M Int Y	50%	N F Acq	12 1.2922 Lin	0.1630 0.3580 0.5650 0.7595 0.9735 1.1605 1.3575 1.5370 1.7370 1.9300 2.1280 2.3400 	22 41 67 92 117 137 155 171 184 195 204 211 	0.2106 0.4626 0.7301 0.9814 1.2580 1.4996 1.7542 1.9861 2.2446 2.4939 2.7498 3.0237 	0	0	0	0	0	0	53.2318	3.595	3.154	3.681	4.144	3.003	3.443	2.734	3.751	3.364	2.962	2.601	3.196	3.717	2.323	2.906	2.098																																																																																																																																																																																											
4		2	1990	2-18AAA	18AA	2011	0	0	0	1.3	0	16	RINGWIDTH	1	1990-2-18AAA-18AAT4.tif	6/5/2012 8:55	                   		523 5121 8 Grey	Intr 0.021203 0.021157 N	Regent Instruments Inc.  WinDENDRO Reg 2008a	0.0 [0]	217.0000 2537.0000 217.0000 68.0000  2.0000	Perp M Int Y	50%	N F Acq	12 1.2922 Lin	0.1630 0.3580 0.5650 0.7595 0.9735 1.1605 1.3575 1.5370 1.7370 1.9300 2.1280 2.3400 	22 41 67 92 117 137 155 171 184 195 204 211 	0.2106 0.4626 0.7301 0.9814 1.2580 1.4996 1.7542 1.9861 2.2446 2.4939 2.7498 3.0237 	0	0	0	0	0	0	52.2374	2.182	2.603	2.793	2.773	2.306	3.004	3.088	4.02	4.25	3.806	3.066	4.169	3.977	2.902	3.071	2.478																																																																																																																																																																																											
